enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,will_change_career
19884,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,,,1,28,0
26789,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,10,1
6029,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Arts,>20,,,1,170,1
1428,city_102,0.804,Female,No relevent experience,no_enrollment,Graduate,STEM,18,100-500,Pvt Ltd,>4,72,0
20601,city_64,0.6659999999999999,,No relevent experience,no_enrollment,Graduate,STEM,3,,,3,44,0
16949,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,20,1000-4999,NGO,>4,69,0
17511,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,22,0
24623,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,100-500,Pvt Ltd,1,36,0
1804,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,Oct-49,Pvt Ltd,0,22,1
5201,city_102,0.804,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,1,89,1
27705,city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,0,57,0
8675,city_104,0.924,Male,No relevent experience,no_enrollment,Phd,STEM,16,100-500,Pvt Ltd,1,332,1
9647,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Early Stage Startup,1,88,0
16967,city_142,0.727,Male,No relevent experience,Full time course,Primary School,,7,,,1,22,1
8760,city_45,0.89,,No relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,0,29,0
4433,city_160,0.92,Female,Has relevent experience,Full time course,Graduate,STEM,5,100-500,Pvt Ltd,2,23,0
6011,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,Early Stage Startup,2,51,1
25161,city_10,0.895,Male,Has relevent experience,Part time course,High School,,6,1000-4999,Pvt Ltd,4,22,0
30896,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,4,35,0
4590,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,Oct-49,,2,15,0
25045,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,27,0
4022,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Early Stage Startup,0,314,0
28769,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,Arts,>20,50-99,Pvt Ltd,4,54,0
7978,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,1,14,1
33095,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,19,50-99,Pvt Ltd,1,25,0
21799,city_97,0.925,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Funded Startup,2,28,0
31781,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,Oct-49,Funded Startup,1,57,0
31256,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,Humanities,19,<10,Pvt Ltd,1,334,0
27696,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,56,0
2385,city_75,0.939,Male,No relevent experience,no_enrollment,Graduate,STEM,15,<10,Pvt Ltd,>4,114,0
8954,city_74,0.579,,Has relevent experience,Part time course,Graduate,STEM,3,<10,Pvt Ltd,1,20,1
9325,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,32,0
16469,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,7,0
15377,city_65,0.802,Male,Has relevent experience,Full time course,Graduate,Other,3,,,1,25,0
30183,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,86,1
33199,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Funded Startup,4,99,0
30855,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,8,10000+,Pvt Ltd,2,20,1
29273,city_16,0.91,Male,No relevent experience,no_enrollment,High School,,8,10000+,Pvt Ltd,>4,188,1
27891,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,2,110,0
13445,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,,3,57,1
31912,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,<10,Public Sector,1,38,1
8786,city_20,0.7959999999999999,,Has relevent experience,Part time course,Graduate,STEM,6,50-99,Funded Startup,1,18,0
17063,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,4,5000-9999,Pvt Ltd,1,28,0
17946,city_136,0.897,Male,No relevent experience,no_enrollment,Masters,STEM,11,1000-4999,Pvt Ltd,2,8,0
13496,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,<1,Oct-49,,1,100,1
29415,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,1,8,0
25804,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Oct-49,Pvt Ltd,2,26,0
20077,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,,2,55,0
32402,city_114,0.926,Male,Has relevent experience,Full time course,High School,,5,50-99,Public Sector,2,163,0
27668,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,4,51,0
25565,city_103,0.92,,Has relevent experience,Part time course,Graduate,STEM,15,100-500,Public Sector,1,106,0
17058,city_36,0.893,Male,No relevent experience,no_enrollment,Graduate,STEM,2,,,1,45,1
16323,city_138,0.836,,No relevent experience,Full time course,Masters,STEM,4,,,1,15,1
26860,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,9,,,1,28,0
15624,city_67,0.855,Male,No relevent experience,Part time course,Graduate,STEM,17,,,2,19,0
24788,city_103,0.92,Female,No relevent experience,Full time course,Masters,STEM,5,,Public Sector,1,86,1
7457,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,>4,140,0
8152,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,2,26,1
2828,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,5000-9999,Pvt Ltd,1,141,0
4385,city_79,0.698,,No relevent experience,Part time course,Graduate,STEM,4,,,,46,1
24912,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,17,0
23351,city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,2,50-99,Pvt Ltd,,48,1
8888,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Early Stage Startup,1,324,0
31653,city_173,0.878,Male,No relevent experience,,,,6,,,1,60,0
1648,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,5,,,1,89,1
17984,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,134,0
5470,city_53,0.74,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,4,84,0
8910,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,1,9,1
49,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,10000+,Pvt Ltd,2,36,0
24794,city_103,0.92,,No relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,2,31,0
8712,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,1,,Other,0,26,0
27580,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,2,10,0
16982,city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,<10,Pvt Ltd,4,210,0
13551,city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,7,Oct-49,Pvt Ltd,2,136,1
8853,city_103,0.92,Female,No relevent experience,Part time course,Masters,Humanities,>20,10000+,Pvt Ltd,>4,9,0
31137,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,2,20,1
24188,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,86,0
19632,city_78,0.579,,No relevent experience,Full time course,Graduate,Humanities,1,,,0,118,0
5887,city_78,0.579,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,11,,,4,52,0
23000,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,66,1
7175,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,5,0
14709,city_136,0.897,,Has relevent experience,no_enrollment,Graduate,STEM,2,,,1,56,0
7513,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,4,10000+,Pvt Ltd,1,57,0
23431,city_114,0.926,Male,No relevent experience,no_enrollment,High School,,1,,,0,85,0
972,city_100,0.887,Male,No relevent experience,Full time course,Graduate,STEM,3,<10,Funded Startup,1,10,1
845,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,86,0
22126,city_1,0.847,Male,Has relevent experience,Full time course,Masters,STEM,6,Oct-49,,1,3,0
32220,city_83,0.923,Male,Has relevent experience,no_enrollment,Masters,Other,18,10000+,,1,44,0
8230,city_138,0.836,Male,No relevent experience,no_enrollment,Primary School,,1,,,0,34,0
7067,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,Arts,15,100-500,Pvt Ltd,1,84,0
11941,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,Oct-49,,2,91,0
3634,city_83,0.923,Male,Has relevent experience,Full time course,High School,,9,,,1,56,0
13326,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,,1,15,0
7245,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,NGO,1,44,1
10292,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,9,0
18987,city_21,0.624,,No relevent experience,Full time course,High School,,1,,,0,104,1
12897,city_84,0.698,Male,No relevent experience,Full time course,Graduate,STEM,1,,,1,81,1
8240,city_97,0.925,Male,Has relevent experience,Full time course,Graduate,STEM,5,Oct-49,Pvt Ltd,1,118,1
16337,city_21,0.624,Female,No relevent experience,Full time course,Masters,STEM,3,,,0,94,1
859,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,14,0
615,city_67,0.855,Male,Has relevent experience,Part time course,Graduate,STEM,4,<10,Pvt Ltd,1,141,0
24537,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,4,334,0
19283,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,7,1000-4999,Pvt Ltd,1,148,1
32905,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,10,,,>4,81,1
16209,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,>20,10000+,Pvt Ltd,4,14,0
11103,city_105,0.794,Male,Has relevent experience,Full time course,Graduate,STEM,6,Oct-49,Pvt Ltd,0,62,0
9627,city_11,0.55,Female,No relevent experience,Full time course,Graduate,STEM,4,,,0,25,0
5053,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Public Sector,1,26,0
29219,city_67,0.855,Male,No relevent experience,no_enrollment,High School,,3,,,0,12,1
9581,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,84,1
16263,city_21,0.624,Male,No relevent experience,no_enrollment,High School,,2,,,0,20,1
8697,city_54,0.856,Male,Has relevent experience,Full time course,Graduate,STEM,15,<10,Pvt Ltd,3,332,0
15099,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,2,97,1
7130,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,11,,,4,130,1
24239,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,2,124,0
14352,city_102,0.804,,Has relevent experience,no_enrollment,Graduate,STEM,16,<10,Pvt Ltd,>4,258,0
2460,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,12,50-99,Pvt Ltd,0,26,1
8229,city_149,0.6890000000000001,,No relevent experience,no_enrollment,,,2,,,0,21,0
3222,city_150,0.698,Male,Has relevent experience,no_enrollment,,,11,,,1,190,0
1997,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Public Sector,1,5,1
17025,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,1,3,0
12441,city_99,0.915,Male,No relevent experience,Full time course,High School,,4,,,1,192,0
26329,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,7,,,2,53,0
8412,city_116,0.743,,Has relevent experience,Full time course,Masters,STEM,2,50-99,Pvt Ltd,1,4,0
14857,city_40,0.7759999999999999,,Has relevent experience,no_enrollment,Masters,STEM,8,500-999,Pvt Ltd,0,101,0
14146,city_116,0.743,,No relevent experience,no_enrollment,Masters,Humanities,2,,,1,198,1
31289,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,>4,66,1
28682,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,2,224,1
9912,city_77,0.83,Male,Has relevent experience,no_enrollment,Masters,STEM,10,Oct-49,Pvt Ltd,1,45,0
16445,city_71,0.884,Male,No relevent experience,no_enrollment,Masters,STEM,1,,,1,206,0
13310,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,264,0
9723,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,,,6,50-99,Public Sector,2,23,0
516,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,,,>4,48,1
21008,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Oct-49,Pvt Ltd,2,66,0
5114,city_103,0.92,,Has relevent experience,,Graduate,STEM,3,50-99,Funded Startup,1,52,0
14846,city_67,0.855,,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,2,35,0
20995,city_36,0.893,,No relevent experience,Full time course,Primary School,,3,,,1,22,0
7625,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,22,1
28352,city_131,0.68,Male,Has relevent experience,no_enrollment,Masters,STEM,12,1000-4999,Pvt Ltd,1,21,0
14055,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,8,50-99,Funded Startup,1,89,0
6005,city_21,0.624,,No relevent experience,Part time course,Graduate,STEM,7,5000-9999,Pvt Ltd,2,109,0
12625,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,9,10000+,Pvt Ltd,>4,91,1
18278,city_160,0.92,Female,No relevent experience,Full time course,Graduate,STEM,3,500-999,Pvt Ltd,2,61,0
17202,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,>20,100-500,Pvt Ltd,>4,146,0
9447,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,Oct-49,Pvt Ltd,2,202,0
23194,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,16,<10,Pvt Ltd,>4,39,0
8851,city_46,0.762,Male,No relevent experience,Part time course,High School,,3,,,0,72,0
26602,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,5,<10,Funded Startup,1,60,0
16243,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,11,1000-4999,Pvt Ltd,1,134,0
7035,city_100,0.887,Male,Has relevent experience,Part time course,Masters,Humanities,9,<10,,1,24,0
28906,city_39,0.898,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,500-999,Pvt Ltd,1,220,0
8386,city_36,0.893,,Has relevent experience,Full time course,Graduate,STEM,<1,500-999,Pvt Ltd,1,50,0
20617,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,6,<10,Pvt Ltd,>4,14,0
27956,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,17,10000+,Pvt Ltd,1,12,0
16980,city_16,0.91,Male,No relevent experience,no_enrollment,High School,,5,,,0,66,0
1767,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,,,2,41,0
6932,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,0,80,1
809,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,NGO,>4,90,0
9697,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,Public Sector,1,142,0
12637,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,10000+,Pvt Ltd,1,151,1
15878,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Early Stage Startup,1,82,0
4874,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,28,0
30799,city_46,0.762,,Has relevent experience,no_enrollment,Masters,STEM,18,1000-4999,Other,4,51,0
5835,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,,,1,59,0
24572,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,Pvt Ltd,2,155,0
75,city_105,0.794,Male,No relevent experience,no_enrollment,High School,,3,,Pvt Ltd,0,14,0
12344,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,2,26,0
13270,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,23,1
5686,city_64,0.6659999999999999,,Has relevent experience,no_enrollment,Graduate,STEM,9,Oct-49,Pvt Ltd,1,107,0
9900,city_160,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,2,,,1,40,0
5446,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,>4,111,1
12224,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,59,1
3657,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,2,17,0
9439,city_114,0.926,,No relevent experience,Full time course,Graduate,STEM,6,10000+,Pvt Ltd,1,16,0
3431,city_83,0.923,Other,Has relevent experience,no_enrollment,Graduate,STEM,16,<10,Pvt Ltd,3,89,0
17459,city_98,0.949,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,48,1
11062,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,75,0
26136,city_67,0.855,Male,Has relevent experience,Part time course,Graduate,Business Degree,2,5000-9999,Pvt Ltd,2,42,0
31443,city_179,0.512,Female,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,>4,75,0
19891,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,42,1
21624,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,2,28,0
3857,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Pvt Ltd,1,32,0
7662,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,2,,,1,224,1
2834,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,Humanities,<1,100-500,Pvt Ltd,1,78,0
18621,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,2,86,0
24301,city_128,0.527,Male,No relevent experience,no_enrollment,Graduate,STEM,2,,,1,111,0
27322,city_128,0.527,Female,No relevent experience,Part time course,Graduate,STEM,1,,,0,86,0
4898,city_114,0.926,Male,No relevent experience,,High School,,6,,,1,18,0
18714,city_10,0.895,Male,Has relevent experience,no_enrollment,Primary School,,>20,,,3,300,0
16546,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,Other,4,1000-4999,Pvt Ltd,2,6,0
8783,city_91,0.691,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,,,>4,18,0
27387,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,1,38,1
7725,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,5,1000-4999,Pvt Ltd,0,56,0
11636,city_114,0.926,,No relevent experience,no_enrollment,Masters,STEM,11,,,0,18,1
14820,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,3,112,0
18872,city_16,0.91,,Has relevent experience,Full time course,Graduate,STEM,10,10000+,Pvt Ltd,2,17,0
33377,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,Other,10,100-500,Pvt Ltd,2,27,0
31344,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Public Sector,>4,39,0
